FREQ_code,REF_AREA_code,IND_TYPE_code,LIVELLO_code,VALUE,date
A,ATO9,AES_EFF,9,751572,2012
A,ATO9,DEP_ESER,1,30,1999
A,ATO9,DEP_ESER,1,30,2005
A,ATO9,DEP_ESER,1,77,2008
A,ATO9,DEP_ESER,1,108,2012
A,ATO9,DEP_ESER,2,114,1999
A,ATO9,DEP_ESER,2,130,2005
A,ATO9,DEP_ESER,2,135,2008
A,ATO9,DEP_ESER,2,132,2012
A,ATO9,DEP_ESER,3,24,1999
A,ATO9,DEP_ESER,3,25,2005
A,ATO9,DEP_ESER,3,27,2008
A,ATO9,DEP_ESER,3,49,2012
A,ATO9,DEP_ESER,9,168,1999
A,ATO9,DEP_ESER,9,185,2005
A,ATO9,DEP_ESER,9,239,2008
A,ATO9,DEP_ESER,9,287,2012
A,ATO90,AES_EFF,1,40000,1999
A,ATO90,AES_EFF,1,47000,2005
A,ATO90,AES_EFF,1,61738,2008
A,ATO90,AES_EFF,1,28313,2012
A,ATO90,AES_EFF,2,193400,1999
A,ATO90,AES_EFF,2,187724,2005
A,ATO90,AES_EFF,2,253911,2008
A,ATO90,AES_EFF,2,279210,2012
A,ATO90,AES_EFF,3,32607,1999
A,ATO90,AES_EFF,3,84607,2005
A,ATO90,AES_EFF,3,100807,2008
A,ATO90,AES_EFF,3,55000,2012
A,ATO90,AES_EFF,9,266007,1999
A,ATO90,AES_EFF,9,319331,2005
A,ATO90,AES_EFF,9,416456,2008
A,ATO90,AES_EFF,9,362523,2012
A,ATO90,DEP_ESER,1,1,1999
A,ATO90,DEP_ESER,1,2,2005
A,ATO90,DEP_ESER,1,7,2008
A,ATO90,DEP_ESER,1,12,2012
A,ATO90,DEP_ESER,2,17,1999
A,ATO90,DEP_ESER,2,19,2005
A,ATO90,DEP_ESER,2,26,2008
A,ATO90,DEP_ESER,2,34,2012
A,ATO90,DEP_ESER,3,4,1999
A,ATO90,DEP_ESER,3,5,2005
A,ATO90,DEP_ESER,3,7,2008
A,ATO90,DEP_ESER,3,4,2012
A,ATO90,DEP_ESER,9,22,1999
A,ATO90,DEP_ESER,9,26,2005
A,ATO90,DEP_ESER,9,40,2008
A,ATO90,DEP_ESER,9,50,2012
A,ATO91,AES_EFF,1,800,1999
A,ATO91,AES_EFF,1,1080,2005
A,ATO91,AES_EFF,1,1080,2008
A,ATO91,AES_EFF,1,17175,2012
A,ATO91,AES_EFF,2,142888,1999
A,ATO91,AES_EFF,2,144440,2005
A,ATO91,AES_EFF,2,142525,2008
A,ATO91,AES_EFF,2,135740,2012
A,ATO91,AES_EFF,3,66997,1999
A,ATO91,AES_EFF,3,67200,2005
A,ATO91,AES_EFF,3,67200,2008
A,ATO91,AES_EFF,3,51600,2012
A,ATO91,AES_EFF,9,210685,1999
A,ATO91,AES_EFF,9,212720,2005
A,ATO91,AES_EFF,9,210805,2008
A,ATO91,AES_EFF,9,204515,2012
A,ATO91,DEP_ESER,1,3,1999
A,ATO91,DEP_ESER,1,3,2005
A,ATO91,DEP_ESER,1,3,2008
A,ATO91,DEP_ESER,1,12,2012
A,ATO91,DEP_ESER,2,19,1999
A,ATO91,DEP_ESER,2,19,2005
A,ATO91,DEP_ESER,2,18,2008
A,ATO91,DEP_ESER,2,17,2012
A,ATO91,DEP_ESER,3,3,1999
A,ATO91,DEP_ESER,3,3,2005
A,ATO91,DEP_ESER,3,3,2008
A,ATO91,DEP_ESER,3,2,2012
A,ATO91,DEP_ESER,9,25,1999
A,ATO91,DEP_ESER,9,25,2005
A,ATO91,DEP_ESER,9,24,2008
A,ATO91,DEP_ESER,9,31,2012
A,ATO92,AES_EFF,1,30430,1999
A,ATO92,AES_EFF,1,22300,2005
A,ATO92,AES_EFF,1,19717,2008
A,ATO92,AES_EFF,1,27564,2012
A,ATO92,AES_EFF,2,65235,1999
A,ATO92,AES_EFF,2,65310,2005
A,ATO92,AES_EFF,2,49328,2008
A,ATO92,AES_EFF,2,184964,2012
A,ATO92,AES_EFF,3,224580,1999
A,ATO92,AES_EFF,3,223180,2005
A,ATO92,AES_EFF,3,224900,2008
A,ATO92,AES_EFF,3,120050,2012
A,ATO92,AES_EFF,9,320245,1999
A,ATO92,AES_EFF,9,310790,2005
A,ATO92,AES_EFF,9,293945,2008
A,ATO92,AES_EFF,9,332578,2012
A,ATO92,DEP_ESER,1,3,1999
A,ATO92,DEP_ESER,1,4,2005
A,ATO92,DEP_ESER,1,3,2008
A,ATO92,DEP_ESER,1,7,2012
A,ATO92,DEP_ESER,2,18,1999
A,ATO92,DEP_ESER,2,18,2005
A,ATO92,DEP_ESER,2,19,2008
A,ATO92,DEP_ESER,2,21,2012
A,ATO92,DEP_ESER,3,13,1999
A,ATO92,DEP_ESER,3,13,2005
A,ATO92,DEP_ESER,3,14,2008
A,ATO92,DEP_ESER,3,14,2012
A,ATO92,DEP_ESER,9,34,1999
A,ATO92,DEP_ESER,9,35,2005
A,ATO92,DEP_ESER,9,36,2008
A,ATO92,DEP_ESER,9,42,2012
A,ATO93,AES_EFF,1,12939,1999
A,ATO93,AES_EFF,1,13679,2005
A,ATO93,AES_EFF,1,13033,2008
A,ATO93,AES_EFF,1,376895,2012
A,ATO93,AES_EFF,2,973926,1999
A,ATO93,AES_EFF,2,1099302,2005
A,ATO93,AES_EFF,2,1162041,2008
A,ATO93,AES_EFF,2,714156,2012
A,ATO93,AES_EFF,3,870914,1999
A,ATO93,AES_EFF,3,1503947,2005
A,ATO93,AES_EFF,3,1723394,2008
A,ATO93,AES_EFF,3,1880302,2012
A,ATO93,AES_EFF,9,1857779,1999
A,ATO93,AES_EFF,9,2616928,2005
A,ATO93,AES_EFF,9,2898467,2008
A,ATO93,AES_EFF,9,2971353,2012
A,ATO93,DEP_ESER,1,17,1999
A,ATO93,DEP_ESER,1,17,2005
A,ATO93,DEP_ESER,1,19,2008
A,ATO93,DEP_ESER,1,51,2012
A,ATO93,DEP_ESER,2,262,1999
A,ATO93,DEP_ESER,2,308,2005
A,ATO93,DEP_ESER,2,344,2008
A,ATO93,DEP_ESER,2,337,2012
A,ATO93,DEP_ESER,3,71,1999
A,ATO93,DEP_ESER,3,101,2005
A,ATO93,DEP_ESER,3,119,2008
A,ATO93,DEP_ESER,3,154,2012
A,ATO93,DEP_ESER,9,350,1999
A,ATO93,DEP_ESER,9,426,2005
A,ATO93,DEP_ESER,9,482,2008
A,ATO93,DEP_ESER,9,542,2012
A,ATO94,AES_EFF,1,2251,1999
A,ATO94,AES_EFF,1,2851,2005
A,ATO94,AES_EFF,1,4701,2008
A,ATO94,AES_EFF,1,33488,2012
A,ATO94,AES_EFF,2,4160,1999
A,ATO94,AES_EFF,2,4360,2005
A,ATO94,AES_EFF,2,6549,2008
A,ATO94,AES_EFF,2,17486,2012
A,ATO94,AES_EFF,3,110072,1999
A,ATO94,AES_EFF,3,132797,2005
A,ATO94,AES_EFF,3,146887,2008
A,ATO94,AES_EFF,3,206230,2012
A,ATO94,AES_EFF,9,116483,1999
A,ATO94,AES_EFF,9,140008,2005
A,ATO94,AES_EFF,9,158137,2008
A,ATO94,AES_EFF,9,257204,2012
A,ATO94,DEP_ESER,1,12,1999
A,ATO94,DEP_ESER,1,12,2005
A,ATO94,DEP_ESER,1,16,2008
A,ATO94,DEP_ESER,1,47,2012
A,ATO94,DEP_ESER,2,9,1999
A,ATO94,DEP_ESER,2,9,2005
A,ATO94,DEP_ESER,2,14,2008
A,ATO94,DEP_ESER,2,29,2012
A,ATO94,DEP_ESER,3,11,1999
A,ATO94,DEP_ESER,3,14,2005
A,ATO94,DEP_ESER,3,17,2008
A,ATO94,DEP_ESER,3,12,2012
A,ATO94,DEP_ESER,9,32,1999
A,ATO94,DEP_ESER,9,35,2005
A,ATO94,DEP_ESER,9,47,2008
A,ATO94,DEP_ESER,9,87,2012
A,IT,AES_EFF,1,2036217,1999
A,IT,AES_EFF,1,2337657,2005
A,IT,AES_EFF,1,2609590,2008
A,IT,AES_EFF,1,3712,2012
A,IT,AES_EFF,2,19456032,1999
A,IT,AES_EFF,2,22201370,2005
A,IT,AES_EFF,2,23628150,2008
A,IT,AES_EFF,2,26304,2012
A,IT,AES_EFF,3,42837065,1999
A,IT,AES_EFF,3,48886984,2005
A,IT,AES_EFF,3,52264613,2008
A,IT,AES_EFF,3,45177,2012
A,IT,AES_EFF,9,64329314,1999
A,IT,AES_EFF,9,73426010,2005
A,IT,AES_EFF,9,78502352,2008
A,IT,AES_EFF,9,75192,2012
A,IT,DEP_ESER,1,5757,1999
A,IT,DEP_ESER,1,7487,2005
A,IT,DEP_ESER,1,9002,2008
A,IT,DEP_ESER,1,10226,2012
A,IT,DEP_ESER,2,4389,1999
A,IT,DEP_ESER,2,5319,2005
A,IT,DEP_ESER,2,6049,2008
A,IT,DEP_ESER,2,6121,2012
A,IT,DEP_ESER,3,1426,1999
A,IT,DEP_ESER,3,1667,2005
A,IT,DEP_ESER,3,1850,2008
A,IT,DEP_ESER,3,1815,2012
A,IT,DEP_ESER,9,11572,1999
A,IT,DEP_ESER,9,14473,2005
A,IT,DEP_ESER,9,16901,2008
A,IT,DEP_ESER,9,18162,2012
A,ITC,AES_EFF,1,701727,1999
A,ITC,AES_EFF,1,802455,2005
A,ITC,AES_EFF,1,885051,2008
A,ITC,AES_EFF,1,1272,2012
A,ITC,AES_EFF,2,3488739,1999
A,ITC,AES_EFF,2,4041664,2005
A,ITC,AES_EFF,2,4481182,2008
A,ITC,AES_EFF,2,5886,2012
A,ITC,AES_EFF,3,12836018,1999
A,ITC,AES_EFF,3,15133261,2005
A,ITC,AES_EFF,3,16206820,2008
A,ITC,AES_EFF,3,13504,2012
A,ITC,AES_EFF,9,17026485,1999
A,ITC,AES_EFF,9,19977380,2005
A,ITC,AES_EFF,9,21573054,2008
A,ITC,AES_EFF,9,20662,2012
A,ITC,DEP_ESER,1,2612,1999
A,ITC,DEP_ESER,1,3106,2005
A,ITC,DEP_ESER,1,3773,2008
A,ITC,DEP_ESER,1,4233,2012
A,ITC,DEP_ESER,2,1260,1999
A,ITC,DEP_ESER,2,1506,2005
A,ITC,DEP_ESER,2,1744,2008
A,ITC,DEP_ESER,2,1784,2012
A,ITC,DEP_ESER,3,351,1999
A,ITC,DEP_ESER,3,367,2005
A,ITC,DEP_ESER,3,429,2008
A,ITC,DEP_ESER,3,376,2012
A,ITC,DEP_ESER,9,4223,1999
A,ITC,DEP_ESER,9,4979,2005
A,ITC,DEP_ESER,9,5946,2008
A,ITC,DEP_ESER,9,6393,2012
A,ITC1,AES_EFF,1,224156,1999
A,ITC1,AES_EFF,1,272505,2005
A,ITC1,AES_EFF,1,309209,2008
A,ITC1,AES_EFF,1,393,2012
A,ITC1,AES_EFF,2,1254168,1999
A,ITC1,AES_EFF,2,1378928,2005
A,ITC1,AES_EFF,2,1610026,2008
A,ITC1,AES_EFF,2,2305,2012
A,ITC1,AES_EFF,3,4565719,1999
A,ITC1,AES_EFF,3,4572252,2005
A,ITC1,AES_EFF,3,4722896,2008
A,ITC1,AES_EFF,3,3748,2012
A,ITC1,AES_EFF,9,6044043,1999
A,ITC1,AES_EFF,9,6223685,2005
A,ITC1,AES_EFF,9,6642131,2008
A,ITC1,AES_EFF,9,6446,2012
A,ITC1,DEP_ESER,1,1606,1999
A,ITC1,DEP_ESER,1,2034,2005
A,ITC1,DEP_ESER,1,2391,2008
A,ITC1,DEP_ESER,1,2710,2012
A,ITC1,DEP_ESER,2,702,1999
A,ITC1,DEP_ESER,2,916,2005
A,ITC1,DEP_ESER,2,1058,2008
A,ITC1,DEP_ESER,2,1150,2012
A,ITC1,DEP_ESER,3,51,1999
A,ITC1,DEP_ESER,3,53,2005
A,ITC1,DEP_ESER,3,63,2008
A,ITC1,DEP_ESER,3,56,2012
A,ITC1,DEP_ESER,9,2359,1999
A,ITC1,DEP_ESER,9,3003,2005
A,ITC1,DEP_ESER,9,3512,2008
A,ITC1,DEP_ESER,9,3916,2012
A,ITC2,AES_EFF,1,24533,1999
A,ITC2,AES_EFF,1,42965,2005
A,ITC2,AES_EFF,1,60899,2008
A,ITC2,AES_EFF,1,62,2012
A,ITC2,AES_EFF,2,37192,1999
A,ITC2,AES_EFF,2,73475,2005
A,ITC2,AES_EFF,2,73584,2008
A,ITC2,AES_EFF,2,131,2012
A,ITC2,AES_EFF,3,140016,1999
A,ITC2,AES_EFF,3,163418,2005
A,ITC2,AES_EFF,3,171730,2008
A,ITC2,AES_EFF,3,114,2012
A,ITC2,AES_EFF,9,201741,1999
A,ITC2,AES_EFF,9,279858,2005
A,ITC2,AES_EFF,9,306213,2008
A,ITC2,AES_EFF,9,307,2012
A,ITC2,DEP_ESER,1,173,1999
A,ITC2,DEP_ESER,1,194,2005
A,ITC2,DEP_ESER,1,215,2008
A,ITC2,DEP_ESER,1,250,2012
A,ITC2,DEP_ESER,2,11,1999
A,ITC2,DEP_ESER,2,13,2005
A,ITC2,DEP_ESER,2,15,2008
A,ITC2,DEP_ESER,2,20,2012
A,ITC2,DEP_ESER,3,8,1999
A,ITC2,DEP_ESER,3,10,2005
A,ITC2,DEP_ESER,3,11,2008
A,ITC2,DEP_ESER,3,3,2012
A,ITC2,DEP_ESER,9,192,1999
A,ITC2,DEP_ESER,9,217,2005
A,ITC2,DEP_ESER,9,241,2008
A,ITC2,DEP_ESER,9,273,2012
A,ITC3,AES_EFF,1,263321,1999
A,ITC3,AES_EFF,1,303954,2005
A,ITC3,AES_EFF,1,364425,2008
A,ITC3,AES_EFF,1,470,2012
A,ITC3,AES_EFF,2,883589,1999
A,ITC3,AES_EFF,2,1156055,2005
A,ITC3,AES_EFF,2,1182217,2008
A,ITC3,AES_EFF,2,1724,2012
A,ITC3,AES_EFF,3,676949,1999
A,ITC3,AES_EFF,3,681412,2005
A,ITC3,AES_EFF,3,698339,2008
A,ITC3,AES_EFF,3,391,2012
A,ITC3,AES_EFF,9,1823859,1999
A,ITC3,AES_EFF,9,2141421,2005
A,ITC3,AES_EFF,9,2244981,2008
A,ITC3,AES_EFF,9,2584,2012
A,ITC3,DEP_ESER,1,419,1999
A,ITC3,DEP_ESER,1,444,2005
A,ITC3,DEP_ESER,1,602,2008
A,ITC3,DEP_ESER,1,660,2012
A,ITC3,DEP_ESER,2,94,1999
A,ITC3,DEP_ESER,2,101,2005
A,ITC3,DEP_ESER,2,119,2008
A,ITC3,DEP_ESER,2,107,2012
A,ITC3,DEP_ESER,3,26,1999
A,ITC3,DEP_ESER,3,26,2005
A,ITC3,DEP_ESER,3,30,2008
A,ITC3,DEP_ESER,3,14,2012
A,ITC3,DEP_ESER,9,539,1999
A,ITC3,DEP_ESER,9,571,2005
A,ITC3,DEP_ESER,9,751,2008
A,ITC3,DEP_ESER,9,781,2012
A,ITC4,AES_EFF,1,189717,1999
A,ITC4,AES_EFF,1,183031,2005
A,ITC4,AES_EFF,1,150518,2008
A,ITC4,AES_EFF,1,347,2012
A,ITC4,AES_EFF,2,1313791,1999
A,ITC4,AES_EFF,2,1433206,2005
A,ITC4,AES_EFF,2,1615355,2008
A,ITC4,AES_EFF,2,1727,2012
A,ITC4,AES_EFF,3,7453334,1999
A,ITC4,AES_EFF,3,9716178,2005
A,ITC4,AES_EFF,3,10613855,2008
A,ITC4,AES_EFF,3,9251,2012
A,ITC4,AES_EFF,9,8956842,1999
A,ITC4,AES_EFF,9,11332415,2005
A,ITC4,AES_EFF,9,12379729,2008
A,ITC4,AES_EFF,9,11325,2012
A,ITC4,DEP_ESER,1,414,1999
A,ITC4,DEP_ESER,1,434,2005
A,ITC4,DEP_ESER,1,565,2008
A,ITC4,DEP_ESER,1,613,2012
A,ITC4,DEP_ESER,2,453,1999
A,ITC4,DEP_ESER,2,476,2005
A,ITC4,DEP_ESER,2,552,2008
A,ITC4,DEP_ESER,2,507,2012
A,ITC4,DEP_ESER,3,266,1999
A,ITC4,DEP_ESER,3,278,2005
A,ITC4,DEP_ESER,3,325,2008
A,ITC4,DEP_ESER,3,303,2012
A,ITC4,DEP_ESER,9,1133,1999
A,ITC4,DEP_ESER,9,1188,2005
A,ITC4,DEP_ESER,9,1442,2008
A,ITC4,DEP_ESER,9,1423,2012
A,ITD,AES_EFF,1,466149,1999
A,ITD,AES_EFF,1,537996,2005
A,ITD,AES_EFF,1,503651,2008
A,ITD,AES_EFF,1,461,2012
A,ITD,AES_EFF,2,1058058,1999
A,ITD,AES_EFF,2,1288649,2005
A,ITD,AES_EFF,2,1467706,2008
A,ITD,AES_EFF,2,2130,2012
A,ITD,AES_EFF,3,13705182,1999
A,ITD,AES_EFF,3,14489493,2005
A,ITD,AES_EFF,3,15193219,2008
A,ITD,AES_EFF,3,13293,2012
A,ITD,AES_EFF,9,15229388,1999
A,ITD,AES_EFF,9,16316138,2005
A,ITD,AES_EFF,9,17164575,2008
A,ITD,AES_EFF,9,15884,2012
A,ITD,DEP_ESER,1,1634,1999
A,ITD,DEP_ESER,1,2273,2005
A,ITD,DEP_ESER,1,2752,2008
A,ITD,DEP_ESER,1,2736,2012
A,ITD,DEP_ESER,2,839,1999
A,ITD,DEP_ESER,2,1021,2005
A,ITD,DEP_ESER,2,1109,2008
A,ITD,DEP_ESER,2,1156,2012
A,ITD,DEP_ESER,3,425,1999
A,ITD,DEP_ESER,3,487,2005
A,ITD,DEP_ESER,3,514,2008
A,ITD,DEP_ESER,3,473,2012
A,ITD,DEP_ESER,9,2898,1999
A,ITD,DEP_ESER,9,3781,2005
A,ITD,DEP_ESER,9,4375,2008
A,ITD,DEP_ESER,9,4365,2012
A,ITD1,AES_EFF,1,29635,1999
A,ITD1,AES_EFF,1,2365,2005
A,ITD1,AES_EFF,1,2655,2008
A,ITD1,AES_EFF,1,1,2012
A,ITD1,AES_EFF,2,66639,1999
A,ITD1,AES_EFF,2,93058,2005
A,ITD1,AES_EFF,2,99415,2008
A,ITD1,AES_EFF,2,112,2012
A,ITD1,AES_EFF,3,1083343,1999
A,ITD1,AES_EFF,3,1417456,2005
A,ITD1,AES_EFF,3,1501035,2008
A,ITD1,AES_EFF,3,1475,2012
A,ITD1,AES_EFF,9,1179617,1999
A,ITD1,AES_EFF,9,1512879,2005
A,ITD1,AES_EFF,9,1603105,2008
A,ITD1,AES_EFF,9,1589,2012
A,ITD1,DEP_ESER,1,31,1999
A,ITD1,DEP_ESER,1,6,2005
A,ITD1,DEP_ESER,1,3,2008
A,ITD1,DEP_ESER,1,2,2012
A,ITD1,DEP_ESER,2,24,1999
A,ITD1,DEP_ESER,2,30,2005
A,ITD1,DEP_ESER,2,35,2008
A,ITD1,DEP_ESER,2,36,2012
A,ITD1,DEP_ESER,3,15,1999
A,ITD1,DEP_ESER,3,18,2005
A,ITD1,DEP_ESER,3,20,2008
A,ITD1,DEP_ESER,3,18,2012
A,ITD1,DEP_ESER,9,70,1999
A,ITD1,DEP_ESER,9,54,2005
A,ITD1,DEP_ESER,9,58,2008
A,ITD1,DEP_ESER,9,56,2012
A,ITD2,AES_EFF,1,57789,1999
A,ITD2,AES_EFF,1,65480,2005
A,ITD2,AES_EFF,1,61135,2008
A,ITD2,AES_EFF,1,45,2012
A,ITD2,AES_EFF,2,17661,1999
A,ITD2,AES_EFF,2,18986,2005
A,ITD2,AES_EFF,2,21087,2008
A,ITD2,AES_EFF,2,19,2012
A,ITD2,AES_EFF,3,791132,1999
A,ITD2,AES_EFF,3,883794,2005
A,ITD2,AES_EFF,3,891156,2008
A,ITD2,AES_EFF,3,677,2012
A,ITD2,AES_EFF,9,866582,1999
A,ITD2,AES_EFF,9,968260,2005
A,ITD2,AES_EFF,9,973377,2008
A,ITD2,AES_EFF,9,741,2012
A,ITD2,DEP_ESER,1,124,1999
A,ITD2,DEP_ESER,1,146,2005
A,ITD2,DEP_ESER,1,163,2008
A,ITD2,DEP_ESER,1,137,2012
A,ITD2,DEP_ESER,2,15,1999
A,ITD2,DEP_ESER,2,16,2005
A,ITD2,DEP_ESER,2,18,2008
A,ITD2,DEP_ESER,2,16,2012
A,ITD2,DEP_ESER,3,47,1999
A,ITD2,DEP_ESER,3,57,2005
A,ITD2,DEP_ESER,3,56,2008
A,ITD2,DEP_ESER,3,57,2012
A,ITD2,DEP_ESER,9,186,1999
A,ITD2,DEP_ESER,9,219,2005
A,ITD2,DEP_ESER,9,237,2008
A,ITD2,DEP_ESER,9,210,2012
A,ITD3,AES_EFF,1,138821,1999
A,ITD3,AES_EFF,1,167174,2005
A,ITD3,AES_EFF,1,134859,2008
A,ITD3,AES_EFF,1,131,2012
A,ITD3,AES_EFF,2,273001,1999
A,ITD3,AES_EFF,2,336282,2005
A,ITD3,AES_EFF,2,356198,2008
A,ITD3,AES_EFF,2,378,2012
A,ITD3,AES_EFF,3,5554769,1999
A,ITD3,AES_EFF,3,5851626,2005
A,ITD3,AES_EFF,3,6127751,2008
A,ITD3,AES_EFF,3,5257,2012
A,ITD3,AES_EFF,9,5966591,1999
A,ITD3,AES_EFF,9,6355082,2005
A,ITD3,AES_EFF,9,6618809,2008
A,ITD3,AES_EFF,9,5766,2012
A,ITD3,DEP_ESER,1,479,1999
A,ITD3,DEP_ESER,1,649,2005
A,ITD3,DEP_ESER,1,695,2008
A,ITD3,DEP_ESER,1,720,2012
A,ITD3,DEP_ESER,2,263,1999
A,ITD3,DEP_ESER,2,310,2005
A,ITD3,DEP_ESER,2,302,2008
A,ITD3,DEP_ESER,2,271,2012
A,ITD3,DEP_ESER,3,187,1999
A,ITD3,DEP_ESER,3,211,2005
A,ITD3,DEP_ESER,3,227,2008
A,ITD3,DEP_ESER,3,221,2012
A,ITD3,DEP_ESER,9,929,1999
A,ITD3,DEP_ESER,9,1170,2005
A,ITD3,DEP_ESER,9,1224,2008
A,ITD3,DEP_ESER,9,1212,2012
A,ITD4,AES_EFF,1,87619,1999
A,ITD4,AES_EFF,1,101299,2005
A,ITD4,AES_EFF,1,119360,2008
A,ITD4,AES_EFF,1,123,2012
A,ITD4,AES_EFF,2,234610,1999
A,ITD4,AES_EFF,2,257057,2005
A,ITD4,AES_EFF,2,320028,2008
A,ITD4,AES_EFF,2,595,2012
A,ITD4,AES_EFF,3,1219067,1999
A,ITD4,AES_EFF,3,1306954,2005
A,ITD4,AES_EFF,3,1333519,2008
A,ITD4,AES_EFF,3,933,2012
A,ITD4,AES_EFF,9,1541296,1999
A,ITD4,AES_EFF,9,1665310,2005
A,ITD4,AES_EFF,9,1772906,2008
A,ITD4,AES_EFF,9,1651,2012
A,ITD4,DEP_ESER,1,266,1999
A,ITD4,DEP_ESER,1,336,2005
A,ITD4,DEP_ESER,1,389,2008
A,ITD4,DEP_ESER,1,430,2012
A,ITD4,DEP_ESER,2,202,1999
A,ITD4,DEP_ESER,2,226,2005
A,ITD4,DEP_ESER,2,251,2008
A,ITD4,DEP_ESER,2,283,2012
A,ITD4,DEP_ESER,3,42,1999
A,ITD4,DEP_ESER,3,48,2005
A,ITD4,DEP_ESER,3,53,2008
A,ITD4,DEP_ESER,3,45,2012
A,ITD4,DEP_ESER,9,510,1999
A,ITD4,DEP_ESER,9,610,2005
A,ITD4,DEP_ESER,9,693,2008
A,ITD4,DEP_ESER,9,758,2012
A,ITD5,AES_EFF,1,152285,1999
A,ITD5,AES_EFF,1,201678,2005
A,ITD5,AES_EFF,1,185642,2008
A,ITD5,AES_EFF,1,162,2012
A,ITD5,AES_EFF,2,466147,1999
A,ITD5,AES_EFF,2,583266,2005
A,ITD5,AES_EFF,2,670978,2008
A,ITD5,AES_EFF,2,1026,2012
A,ITD5,AES_EFF,3,5056870,1999
A,ITD5,AES_EFF,3,5029663,2005
A,ITD5,AES_EFF,3,5339758,2008
A,ITD5,AES_EFF,3,4950,2012
A,ITD5,AES_EFF,9,5675302,1999
A,ITD5,AES_EFF,9,5814607,2005
A,ITD5,AES_EFF,9,6196378,2008
A,ITD5,AES_EFF,9,6138,2012
A,ITD5,DEP_ESER,1,734,1999
A,ITD5,DEP_ESER,1,1136,2005
A,ITD5,DEP_ESER,1,1502,2008
A,ITD5,DEP_ESER,1,1447,2012
A,ITD5,DEP_ESER,2,335,1999
A,ITD5,DEP_ESER,2,439,2005
A,ITD5,DEP_ESER,2,503,2008
A,ITD5,DEP_ESER,2,550,2012
A,ITD5,DEP_ESER,3,134,1999
A,ITD5,DEP_ESER,3,153,2005
A,ITD5,DEP_ESER,3,158,2008
A,ITD5,DEP_ESER,3,132,2012
A,ITD5,DEP_ESER,9,1203,1999
A,ITD5,DEP_ESER,9,1728,2005
A,ITD5,DEP_ESER,9,2163,2008
A,ITD5,DEP_ESER,9,2129,2012
A,ITDA,AES_EFF,1,87424,1999
A,ITDA,AES_EFF,1,67845,2005
A,ITDA,AES_EFF,1,63790,2008
A,ITDA,AES_EFF,1,46,2012
A,ITDA,AES_EFF,2,84300,1999
A,ITDA,AES_EFF,2,112044,2005
A,ITDA,AES_EFF,2,120502,2008
A,ITDA,AES_EFF,2,132,2012
A,ITDA,AES_EFF,3,1874475,1999
A,ITDA,AES_EFF,3,2301250,2005
A,ITDA,AES_EFF,3,2392191,2008
A,ITDA,AES_EFF,3,2152,2012
A,ITDA,AES_EFF,9,2046199,1999
A,ITDA,AES_EFF,9,2481139,2005
A,ITDA,AES_EFF,9,2576482,2008
A,ITDA,AES_EFF,9,2330,2012
A,ITDA,DEP_ESER,1,155,1999
A,ITDA,DEP_ESER,1,152,2005
A,ITDA,DEP_ESER,1,166,2008
A,ITDA,DEP_ESER,1,139,2012
A,ITDA,DEP_ESER,2,39,1999
A,ITDA,DEP_ESER,2,46,2005
A,ITDA,DEP_ESER,2,53,2008
A,ITDA,DEP_ESER,2,52,2012
A,ITDA,DEP_ESER,3,62,1999
A,ITDA,DEP_ESER,3,75,2005
A,ITDA,DEP_ESER,3,76,2008
A,ITDA,DEP_ESER,3,75,2012
A,ITDA,DEP_ESER,9,256,1999
A,ITDA,DEP_ESER,9,273,2005
A,ITDA,DEP_ESER,9,295,2008
A,ITDA,DEP_ESER,9,266,2012
A,ITE,AES_EFF,1,166646,1999
A,ITE,AES_EFF,1,302765,2005
A,ITE,AES_EFF,1,422173,2008
A,ITE,AES_EFF,1,375,2012
A,ITE,AES_EFF,2,4873680,1999
A,ITE,AES_EFF,2,5313530,2005
A,ITE,AES_EFF,2,5560626,2008
A,ITE,AES_EFF,2,7568,2012
A,ITE,AES_EFF,3,7576726,1999
A,ITE,AES_EFF,3,9201727,2005
A,ITE,AES_EFF,3,9768770,2008
A,ITE,AES_EFF,3,6953,2012
A,ITE,AES_EFF,9,12617051,1999
A,ITE,AES_EFF,9,14818022,2005
A,ITE,AES_EFF,9,15751569,2008
A,ITE,AES_EFF,9,14896,2012
A,ITE,DEP_ESER,1,650,1999
A,ITE,DEP_ESER,1,1197,2005
A,ITE,DEP_ESER,1,1452,2008
A,ITE,DEP_ESER,1,1747,2012
A,ITE,DEP_ESER,2,1015,1999
A,ITE,DEP_ESER,2,1270,2005
A,ITE,DEP_ESER,2,1482,2008
A,ITE,DEP_ESER,2,1554,2012
A,ITE,DEP_ESER,3,244,1999
A,ITE,DEP_ESER,3,311,2005
A,ITE,DEP_ESER,3,330,2008
A,ITE,DEP_ESER,3,353,2012
A,ITE,DEP_ESER,9,1909,1999
A,ITE,DEP_ESER,9,2778,2005
A,ITE,DEP_ESER,9,3264,2008
A,ITE,DEP_ESER,9,3654,2012
A,ITE1,AES_EFF,1,71417,1999
A,ITE1,AES_EFF,1,156722,2005
A,ITE1,AES_EFF,1,181232,2008
A,ITE1,AES_EFF,1,106,2012
A,ITE1,AES_EFF,2,1327628,1999
A,ITE1,AES_EFF,2,1397210,2005
A,ITE1,AES_EFF,2,1420737,2008
A,ITE1,AES_EFF,2,1505,2012
A,ITE1,AES_EFF,3,4535853,1999
